Project Name:,Project Name,Specimen ID/Lab #,Specimen ID,Technician:,Your Name Here,Date:,8/23/2016 6:34,File Version,1.2,,,
0.087827,-360.258107,77.36,24.72,,,,,,,,,
0.087673,-367.381866,77.36,24.76,,,,,,,,,
0.087483,-375.880555,77.36,24.8,,,,,,,,,
0.087269,-384.988776,77.36,24.84,,,,,,,,,
0.087074,-394.251965,77.36,24.88,,,,,,,,,
0.086849,-404.315113,77.36,24.92,,,,,,,,,
0.086666,-414.359987,77.36,24.96,,,,,,,,,
0.086501,-424.973845,77.36,25,,,,,,,,,
0.086296,-428.582792,77.36,25.04,,,,,,,,,
0.086228,-411.663383,77.36,25.08,,,,,,,,,
0.086182,-395.943627,77.36,25.12,,,,,,,,,
0.086129,-378.326326,77.36,25.16,,,,,,,,,
0.086206,-325.385612,77.36,25.2,,,,,,,,,
0.086381,-255.433482,77.36,25.24,,,,,,,,,
0.086604,-196.118502,77.36,25.28,,,,,,,,,
0.086841,-150.373599,77.36,25.32,,,,,,,,,
0.087065,-112.113827,77.36,25.36,,,,,,,,,
0.087229,-81.655243,77.36,25.4,,,,,,,,,
0.087494,-54.051249,77.36,25.44,,,,,,,,,
0.087649,-32.920684,77.36,25.48,,,,,,,,,
0.087893,-13.500294,77.36,25.52,,,,,,,,,
0.088081,3.905325,77.36,25.56,,,,,,,,,
0.088257,18.25733,77.36,25.6,,,,,,,,,
0.088489,31.121636,77.36,25.64,,,,,,,,,
0.088689,43.172192,77.36,25.68,,,,,,,,,
0.088909,53.158829,77.36,25.72,,,,,,,,,
0.089118,63.25112,77.36,25.76,,,,,,,,,
0.089284,72.160641,77.36,25.8,,,,,,,,,
0.089482,79.816021,77.36,25.84,,,,,,,,,
0.089726,87.5515,77.36,25.88,,,,,,,,,
0.089902,93.623267,77.36,25.92,,,,,,,,,
0.09009,100.256312,77.36,25.96,,,,,,,,,
0.090315,106.149606,77.36,26,,,,,,,,,
0.090481,111.475086,77.36,26.04,,,,,,,,,
0.090719,117.980922,77.36,26.08,,,,,,,,,
0.090897,122.270873,77.36,26.12,,,,,,,,,
0.09109,127.600254,77.36,26.16,,,,,,,,,
0.091311,132.75051,77.36,26.2,,,,,,,,,
0.091482,137.176268,77.36,26.24,,,,,,,,,
0.091732,142.434887,77.36,26.28,,,,,,,,,
0.091886,146.329368,77.36,26.32,,,,,,,,,
0.092121,151.01654,77.36,26.36,,,,,,,,,
0.09228,155.198649,77.36,26.4,,,,,,,,,
0.092522,160.019641,77.36,26.44,,,,,,,,,
0.09272,164.032343,77.36,26.48,,,,,,,,,
0.092896,166.925386,77.36,26.52,,,,,,,,,
0.093111,171.572721,77.36,26.56,,,,,,,,,
0.093314,174.803525,77.36,26.6,,,,,,,,,
0.093511,177.739778,77.36,26.64,,,,,,,,,
0.093682,181.378561,77.36,26.68,,,,,,,,,
0.093906,184.263414,77.36,26.72,,,,,,,,,
0.094104,187.586331,77.36,26.76,,,,,,,,,
0.09434,190.862251,77.36,26.8,,,,,,,,,
0.094507,193.00232,77.36,26.84,,,,,,,,,
0.094683,196.069919,77.36,26.88,,,,,,,,,
0.094901,198.373869,77.36,26.92,,,,,,,,,
0.095123,201.75924,77.36,26.96,,,,,,,,,
0.095353,204.320604,77.36,27,,,,,,,,,
0.095527,206.587273,77.36,27.04,,,,,,,,,
0.095728,208.836475,77.36,27.08,,,,,,,,,
0.095904,210.809788,77.36,27.12,,,,,,,,,
0.096092,213.251818,77.36,27.16,,,,,,,,,
0.096283,215.764812,77.36,27.2,,,,,,,,,
0.096499,218.077083,77.36,27.24,,,,,,,,,
0.096708,220.46827,77.36,27.28,,,,,,,,,
0.096911,222.551342,77.36,27.32,,,,,,,,,
0.097137,225.111013,77.36,27.36,,,,,,,,,
0.097292,227.092658,77.36,27.4,,,,,,,,,
0.097525,228.613303,77.36,27.44,,,,,,,,,
0.097719,231.263915,77.36,27.48,,,,,,,,,
0.097888,233.264212,77.36,27.52,,,,,,,,,
0.098085,235.285316,77.36,27.56,,,,,,,,,
0.098299,238.019744,77.36,27.6,,,,,,,,,
0.09852,240.254944,77.18,27.64,,,,,,,,,
0.098688,242.273515,77.18,27.68,,,,,,,,,
0.098936,244.985267,77.18,27.72,,,,,,,,,
0.099119,247.039793,77.18,27.76,,,,,,,,,
0.099281,248.998668,77.18,27.8,,,,,,,,,
0.099525,251.533201,77.18,27.84,,,,,,,,,
0.099707,253.767431,77.18,27.88,,,,,,,,,
0.099889,256.079133,77.18,27.92,,,,,,,,,
0.100127,259.067851,77.18,27.96,,,,,,,,,
0.10032,261.311738,77.18,28,,,,,,,,,
0.100479,262.931916,77.18,28.04,,,,,,,,,
0.100728,266.790963,77.18,28.08,,,,,,,,,
0.100882,268.442645,77.18,28.12,,,,,,,,,
0.101117,271.177926,77.18,28.16,,,,,,,,,
0.101318,274.200965,77.18,28.2,,,,,,,,,
0.101477,276.588081,77.18,28.24,,,,,,,,,
0.101703,279.431605,77.18,28.28,,,,,,,,,
0.101896,282.829935,77.18,28.32,,,,,,,,,
0.102113,285.680797,77.18,28.36,,,,,,,,,
0.10234,288.966599,77.18,28.4,,,,,,,,,
0.10252,291.829249,77.18,28.44,,,,,,,,,
0.102707,294.80322,77.18,28.48,,,,,,,,,
0.10288,297.922076,77.18,28.52,,,,,,,,,
0.103115,301.48863,77.18,28.56,,,,,,,,,
0.103337,304.941402,77.18,28.6,,,,,,,,,
0.103479,307.505121,77.18,28.64,,,,,,,,,
0.103684,311.814114,77.18,28.68,,,,,,,,,
0.103884,315.115255,77.18,28.72,,,,,,,,,
0.104099,318.777034,77.18,28.76,,,,,,,,,
0.104317,323.028769,77.18,28.8,,,,,,,,,
0.104515,326.270379,77.18,28.84,,,,,,,,,
0.104706,330.393751,77.18,28.88,,,,,,,,,
0.104888,334.11099,77.18,28.92,,,,,,,,,
0.10507,337.824702,77.18,28.96,,,,,,,,,
0.105277,342.259124,77.18,29,,,,,,,,,
0.10548,346.171925,77.18,29.04,,,,,,,,,
0.105677,350.913539,77.18,29.08,,,,,,,,,
0.105898,355.303367,77.18,29.12,,,,,,,,,
0.106081,359.978278,77.18,29.16,,,,,,,,,
0.106299,364.169891,77.18,29.2,,,,,,,,,
0.106495,368.47718,77.18,29.24,,,,,,,,,
0.106713,373.61456,77.18,29.28,,,,,,,,,
0.106918,378.058355,77.18,29.32,,,,,,,,,
0.107112,382.611341,77.18,29.36,,,,,,,,,
0.107318,387.727654,77.18,29.4,,,,,,,,,
0.107516,391.98881,77.18,29.44,,,,,,,,,
0.107694,397.274578,77.18,29.48,,,,,,,,,
0.107871,402.05404,77.18,29.52,,,,,,,,,
0.108077,406.775321,77.18,29.56,,,,,,,,,
0.108276,411.917624,77.18,29.6,,,,,,,,,
0.108493,417.022386,77.18,29.64,,,,,,,,,
0.108721,422.533471,77.18,29.68,,,,,,,,,
0.108885,426.769252,77.18,29.72,,,,,,,,,
0.109071,431.46362,77.18,29.76,,,,,,,,,
0.10928,437.233278,77.18,29.8,,,,,,,,,
0.109527,442.001687,77.18,29.84,,,,,,,,,
0.109688,447.214148,77.18,29.88,,,,,,,,,
0.109872,451.850003,77.18,29.92,,,,,,,,,
0.11007,457.102136,77.18,29.96,,,,,,,,,
0.110282,461.846637,77.18,30,,,,,,,,,
0.110444,452.804812,77.18,30.04,,,,,,,,,
0.11048,437.994512,77.18,30.08,,,,,,,,,
0.110505,424.616259,77.18,30.12,,,,,,,,,
0.11048,392.203215,77.18,30.16,,,,,,,,,
0.110355,357.921882,77.18,30.2,,,,,,,,,
0.110159,326.423312,77.18,30.24,,,,,,,,,
0.109991,296.589657,77.18,30.28,,,,,,,,,
0.109813,268.059519,77.18,30.32,,,,,,,,,
0.109636,241.322186,77.18,30.36,,,,,,,,,
0.109447,216.977815,77.18,30.4,,,,,,,,,
0.109228,194.191736,77.18,30.44,,,,,,,,,
0.109003,173.654917,77.18,30.48,,,,,,,,,
0.108774,154.356701,77.18,30.52,,,,,,,,,
0.108582,137.149746,77.18,30.56,,,,,,,,,
0.10837,121.552128,77.18,30.6,,,,,,,,,
0.108204,106.808134,77.18,30.64,,,,,,,,,
0.107976,94.029459,77.18,30.68,,,,,,,,,
0.10781,81.310616,77.18,30.72,,,,,,,,,
0.107597,69.315022,77.18,30.76,,,,,,,,,
0.107374,58.891771,77.18,30.8,,,,,,,,,
0.10716,48.295426,77.18,30.84,,,,,,,,,
0.106953,39.390902,77.18,30.88,,,,,,,,,
0.106782,30.563276,77.18,30.92,,,,,,,,,
0.106601,22.205563,77.18,30.96,,,,,,,,,
0.10635,14.309517,77.18,31,,,,,,,,,
0.106158,7.029766,77.18,31.04,,,,,,,,,
0.105983,0.873926,77.18,31.08,,,,,,,,,
0.105808,-5.864432,77.18,31.12,,,,,,,,,
0.105594,-11.988734,77.18,31.16,,,,,,,,,
0.105381,-17.773593,77.18,31.2,,,,,,,,,
0.105146,-23.832607,77.18,31.24,,,,,,,,,
0.104992,-28.245075,77.18,31.28,,,,,,,,,
0.104779,-33.571949,77.18,31.32,,,,,,,,,
0.104553,-38.698008,77.18,31.36,,,,,,,,,
0.10439,-42.635823,77.18,31.4,,,,,,,,,
0.104179,-47.1724,77.18,31.44,,,,,,,,,
0.10397,-51.209287,77.18,31.48,,,,,,,,,
0.103743,-55.348601,77.18,31.52,,,,,,,,,
0.103556,-59.480666,77.18,31.56,,,,,,,,,
0.103352,-63.099839,77.18,31.6,,,,,,,,,
0.103149,-66.984745,77.18,31.64,,,,,,,,,
0.10295,-70.155232,77.18,31.68,,,,,,,,,
0.102779,-73.505659,77.18,31.72,,,,,,,,,
0.102611,-76.799675,77.18,31.76,,,,,,,,,
0.102361,-80.17111,77.18,31.8,,,,,,,,,
0.102155,-83.675098,77.18,31.84,,,,,,,,,
0.101983,-86.171558,77.18,31.88,,,,,,,,,
0.101798,-89.270229,77.18,31.92,,,,,,,,,
0.101605,-92.660263,77.18,31.96,,,,,,,,,
0.101403,-95.440671,77.18,32,,,,,,,,,
0.101216,-98.760854,77.18,32.04,,,,,,,,,
0.101003,-101.241916,77.18,32.08,,,,,,,,,
0.100806,-104.267891,77.18,32.12,,,,,,,,,
0.100615,-107.459047,77.18,32.16,,,,,,,,,
0.1004,-109.828801,77.18,32.2,,,,,,,,,
0.100208,-112.925727,77.18,32.24,,,,,,,,,
0.099985,-115.052446,77.18,32.28,,,,,,,,,
0.099813,-117.967609,77.18,32.32,,,,,,,,,
0.099592,-120.562821,77.18,32.36,,,,,,,,,
0.099395,-123.161998,77.18,32.4,,,,,,,,,
0.099193,-125.83454,77.18,32.44,,,,,,,,,
0.098984,-128.115507,77.18,32.48,,,,,,,,,
0.098761,-130.922295,77.18,32.52,,,,,,,,,
0.098549,-133.583358,77.18,32.56,,,,,,,,,
0.098351,-135.64921,77.18,32.6,,,,,,,,,
0.098161,-138.374372,77,32.64,,,,,,,,,
0.097975,-140.04763,77,32.68,,,,,,,,,
0.097772,-142.700112,77,32.72,,,,,,,,,
0.09756,-145.251806,77,32.76,,,,,,,,,
0.09736,-147.291799,77,32.8,,,,,,,,,
0.097157,-149.791146,77,32.84,,,,,,,,,
0.096956,-151.76504,77,32.88,,,,,,,,,
0.096757,-154.041036,77,32.92,,,,,,,,,
0.0966,-156.601287,77,32.96,,,,,,,,,
0.096415,-158.906788,77,33,,,,,,,,,
0.096155,-161.517468,77,33.04,,,,,,,,,
0.09597,-163.515481,77,33.08,,,,,,,,,
0.095778,-166.099687,77,33.12,,,,,,,,,
0.095585,-168.898096,77,33.16,,,,,,,,,
0.095378,-171.116538,77,33.2,,,,,,,,,
0.095196,-173.898224,77,33.24,,,,,,,,,
0.094969,-175.845322,77,33.28,,,,,,,,,
0.09476,-178.844881,77,33.32,,,,,,,,,
0.094582,-181.437442,77,33.36,,,,,,,,,
0.094417,-183.59014,77,33.4,,,,,,,,,
0.09422,-186.641275,77,33.44,,,,,,,,,
0.094018,-188.894358,77,33.48,,,,,,,,,
0.093812,-191.985615,77,33.52,,,,,,,,,
0.093572,-195.343374,77,33.56,,,,,,,,,
0.093384,-197.910478,77,33.6,,,,,,,,,
0.093167,-201.070734,77,33.64,,,,,,,,,
0.093017,-203.547346,77,33.68,,,,,,,,,
0.092817,-206.603216,77,33.72,,,,,,,,,
0.092587,-210.198529,77,33.76,,,,,,,,,
0.092395,-213.30129,77,33.8,,,,,,,,,
0.09218,-216.66615,77,33.84,,,,,,,,,
0.091993,-219.806546,77,33.88,,,,,,,,,
0.091772,-223.582014,77,33.92,,,,,,,,,
0.091609,-227.019684,77,33.96,,,,,,,,,
0.091431,-230.496764,77,34,,,,,,,,,
0.091233,-234.472056,77,34.04,,,,,,,,,
0.091025,-238.070659,77,34.08,,,,,,,,,
0.090795,-242.310536,77,34.12,,,,,,,,,
0.090596,-247.049522,77,34.16,,,,,,,,,
0.090395,-250.992078,77,34.2,,,,,,,,,
0.09019,-255.894791,77,34.24,,,,,,,,,
0.089992,-260.269422,77,34.28,,,,,,,,,
0.089796,-265.161578,77,34.32,,,,,,,,,
0.089597,-270.32535,77,34.36,,,,,,,,,
0.089417,-275.315595,77,34.4,,,,,,,,,
0.089234,-280.89975,77,34.44,,,,,,,,,
0.08905,-286.301265,77,34.48,,,,,,,,,
0.088859,-292.289895,77,34.52,,,,,,,,,
0.088652,-298.802324,77,34.56,,,,,,,,,
0.08847,-305.23612,77,34.6,,,,,,,,,
0.088264,-312.409563,77,34.64,,,,,,,,,
0.088049,-319.153391,77,34.68,,,,,,,,,
0.087868,-326.700633,77,34.72,,,,,,,,,
0.08765,-335.384447,77,34.76,,,,,,,,,
0.087433,-343.350131,77,34.8,,,,,,,,,
0.087244,-352.590005,77,34.84,,,,,,,,,
0.087029,-361.768881,77,34.88,,,,,,,,,
0.086884,-371.748591,77,34.92,,,,,,,,,
0.086701,-382.747469,77,34.96,,,,,,,,,
0.086505,-393.947567,77,35,,,,,,,,,
0.086342,-397.991999,77,35.04,,,,,,,,,
0.08622,-382.156945,77,35.08,,,,,,,,,
0.086169,-367.977763,77,35.12,,,,,,,,,
0.086102,-352.074989,77,35.16,,,,,,,,,
0.086199,-301.490146,77,35.2,,,,,,,,,
0.086387,-234.296304,77,35.24,,,,,,,,,
0.086604,-178.195962,77,35.28,,,,,,,,,
0.086818,-134.808527,77,35.32,,,,,,,,,
0.08707,-99.96143,77,35.36,,,,,,,,,
0.087283,-70.603433,77,35.4,,,,,,,,,
0.087454,-47.189662,77,35.44,,,,,,,,,
0.087655,-26.353261,77,35.48,,,,,,,,,
0.08786,-9.276782,77,35.52,,,,,,,,,
0.088093,5.738267,77,35.56,,,,,,,,,
0.08833,19.194625,77,35.6,,,,,,,,,
0.088469,30.177818,77,35.64,,,,,,,,,
0.088688,41.278654,77,35.68,,,,,,,,,
0.088889,51.006945,77,35.72,,,,,,,,,
0.089093,59.242584,77,35.76,,,,,,,,,
0.089318,67.85895,77,35.8,,,,,,,,,
0.089533,74.560835,77,35.84,,,,,,,,,
0.089717,81.175305,77,35.88,,,,,,,,,
0.089893,87.117253,77,35.92,,,,,,,,,
0.090131,92.57731,77,35.96,,,,,,,,,
0.090333,98.91594,77,36,,,,,,,,,
0.090525,103.830133,77,36.04,,,,,,,,,
0.090743,109.429028,77,36.08,,,,,,,,,
0.090932,113.938491,77,36.12,,,,,,,,,
0.091113,118.438172,77,36.16,,,,,,,,,
0.091333,123.593813,77,36.2,,,,,,,,,
0.091523,127.192842,77,36.24,,,,,,,,,
0.091702,132.017527,77,36.28,,,,,,,,,
0.091916,136.055638,77,36.32,,,,,,,,,
0.092085,139.917786,77,36.36,,,,,,,,,
0.092302,143.9009,77,36.4,,,,,,,,,
0.092477,147.077405,77,36.44,,,,,,,,,
0.092679,151.120369,77,36.48,,,,,,,,,
0.092891,154.313869,77,36.52,,,,,,,,,
0.093109,157.788465,77,36.56,,,,,,,,,
0.093329,161.123903,77,36.6,,,,,,,,,
0.09354,164.287614,77,36.64,,,,,,,,,
0.093726,166.933327,77,36.68,,,,,,,,,
0.093891,169.622711,77,36.72,,,,,,,,,
0.094094,172.016738,77,36.76,,,,,,,,,
0.094287,175.037103,77,36.8,,,,,,,,,
0.094514,177.513088,77,36.84,,,,,,,,,
0.094724,179.633689,77,36.88,,,,,,,,,
0.094922,182.419506,77,36.92,,,,,,,,,
0.095128,184.252076,77,36.96,,,,,,,,,
0.095337,186.973202,77,37,,,,,,,,,
0.095521,188.58242,77,37.04,,,,,,,,,
0.095708,191.021622,77,37.08,,,,,,,,,
0.095914,192.815148,77,37.12,,,,,,,,,
0.096123,194.622332,77,37.16,,,,,,,,,
0.096324,196.612617,77,37.2,,,,,,,,,
0.096529,198.619921,77,37.24,,,,,,,,,
0.096746,200.696625,77,37.28,,,,,,,,,
0.096929,202.372108,77,37.32,,,,,,,,,
0.097095,203.679768,77,37.36,,,,,,,,,
0.097301,206.132285,77,37.4,,,,,,,,,
0.097532,208.134499,77,37.44,,,,,,,,,
0.097735,210.283884,77,37.48,,,,,,,,,
0.097927,211.844767,77,37.52,,,,,,,,,
0.098089,213.073321,77,37.56,,,,,,,,,
0.098301,215.516559,77,37.6,,,,,,,,,
0.098542,217.110984,77,37.64,,,,,,,,,
0.098693,218.871928,77,37.68,,,,,,,,,
0.098896,220.677183,77,37.72,,,,,,,,,
0.099136,222.885446,77,37.76,,,,,,,,,
0.09929,224.842782,77,37.8,,,,,,,,,
0.099521,226.165142,77,37.84,,,,,,,,,
0.09973,228.362801,77,37.88,,,,,,,,,
0.099882,230.63114,77,37.92,,,,,,,,,
0.100152,231.948291,77,37.96,,,,,,,,,
0.1003,234.046867,77,38,,,,,,,,,
0.100507,236.589354,77,38.04,,,,,,,,,
0.100699,239.188413,77,38.08,,,,,,,,,
0.100915,240.792992,77,38.12,,,,,,,,,
0.10111,242.862548,77,38.16,,,,,,,,,
0.10132,245.205755,77,38.2,,,,,,,,,
0.10148,247.345565,77,38.24,,,,,,,,,
0.101708,249.684512,77,38.28,,,,,,,,,
0.101889,252.523042,77,38.32,,,,,,,,,
0.10214,254.624647,77,38.36,,,,,,,,,
0.102284,256.77241,77,38.4,,,,,,,,,
0.102517,260.046353,77,38.44,,,,,,,,,
0.102723,262.574898,77,38.48,,,,,,,,,
0.102876,264.653165,77,38.52,,,,,,,,,
0.103138,267.388895,77,38.56,,,,,,,,,
0.103329,270.468909,77,38.6,,,,,,,,,
0.103488,273.315297,77,38.64,,,,,,,,,
0.103696,275.951731,77,38.68,,,,,,,,,
0.103932,279.3863,77,38.72,,,,,,,,,
0.104079,281.973476,77,38.76,,,,,,,,,
0.104339,285.911582,77,38.8,,,,,,,,,
0.104506,288.977393,77,38.84,,,,,,,,,
0.104687,292.518194,77,38.88,,,,,,,,,
0.10493,295.643843,77,38.92,,,,,,,,,
0.105088,298.678576,77,38.96,,,,,,,,,
0.105318,302.550002,77,39,,,,,,,,,
0.105481,305.825555,77,39.04,,,,,,,,,
0.105723,309.879478,77,39.08,,,,,,,,,
0.105872,313.608552,77,39.12,,,,,,,,,
0.10615,317.039878,77,39.16,,,,,,,,,
0.106258,321.063054,77,39.2,,,,,,,,,
0.106498,325.33775,77,39.24,,,,,,,,,
0.1067,329.726891,77,39.28,,,,,,,,,
0.106919,334.17284,77,39.32,,,,,,,,,
0.107084,338.161907,77,39.36,,,,,,,,,
0.107342,342.445834,77,39.4,,,,,,,,,
0.107493,347.273797,77,39.44,,,,,,,,,
0.107716,351.7575,77,39.48,,,,,,,,,
0.107877,356.12664,77,39.52,,,,,,,,,
0.108084,358.912811,77,39.56,,,,,,,,,
0.108303,363.653573,77,39.6,,,,,,,,,
0.108489,369.764413,77,39.64,,,,,,,,,
0.108696,373.998774,77,39.68,,,,,,,,,
0.108891,379.790942,77,39.72,,,,,,,,,
0.109071,384.437355,77,39.76,,,,,,,,,
0.109305,390.053558,77,39.8,,,,,,,,,
0.109482,394.871816,77,39.84,,,,,,,,,
0.109709,400.325264,77,39.88,,,,,,,,,
0.109891,405.829815,77,39.92,,,,,,,,,
0.110085,409.827357,77,39.96,,,,,,,,,
0.110286,415.2573,77,40,,,,,,,,,
0.110456,406.56139,77,40.04,,,,,,,,,
0.1105,391.726189,77,40.08,,,,,,,,,
0.110544,379.268943,77,40.12,,,,,,,,,
0.110423,347.188182,77,40.16,,,,,,,,,
0.110344,316.453852,77,40.2,,,,,,,,,
0.110161,287.196708,77,40.24,,,,,,,,,
0.109984,259.346473,77,40.28,,,,,,,,,
0.109816,233.07246,77,40.32,,,,,,,,,
0.10959,207.935421,77,40.36,,,,,,,,,
0.109437,186.123891,77,40.4,,,,,,,,,
0.10918,164.958735,77,40.44,,,,,,,,,
0.108999,145.813227,77,40.48,,,,,,,,,
0.108765,128.481803,77,40.52,,,,,,,,,
0.108594,112.988558,77,40.56,,,,,,,,,
0.108339,98.963736,77,40.6,,,,,,,,,
0.108191,85.631013,77,40.64,,,,,,,,,
0.107986,73.763125,77,40.68,,,,,,,,,
0.107769,62.866888,77,40.72,,,,,,,,,
0.107554,52.388858,77,40.76,,,,,,,,,
0.107351,43.354619,77,40.8,,,,,,,,,
0.107205,34.667406,77,40.84,,,,,,,,,
0.106932,25.727024,77,40.88,,,,,,,,,
0.106753,18.289877,77,40.92,,,,,,,,,
0.106555,11.280438,77,40.96,,,,,,,,,
0.106322,4.362234,77,41,,,,,,,,,
0.106167,-1.762326,77,41.04,,,,,,,,,
0.105958,-7.957259,77,41.08,,,,,,,,,
0.105734,-13.857187,77,41.12,,,,,,,,,
0.105566,-18.744447,77,41.16,,,,,,,,,
0.105332,-23.578155,77,41.2,,,,,,,,,
0.105145,-28.334971,77,41.24,,,,,,,,,
0.104992,-32.680444,77,41.28,,,,,,,,,
0.104713,-37.198114,77,41.32,,,,,,,,,
0.104513,-41.784844,77,41.36,,,,,,,,,
0.104383,-44.699835,77,41.4,,,,,,,,,
0.104186,-48.302776,77,41.44,,,,,,,,,
0.103921,-52.93517,77,41.48,,,,,,,,,
0.103765,-56.078732,77,41.52,,,,,,,,,
0.103552,-59.837642,77,41.56,,,,,,,,,
0.103374,-62.375613,77,41.6,,,,,,,,,
0.103147,-65.842037,77,41.64,,,,,,,,,
0.103007,-69.160646,77,41.68,,,,,,,,,
0.102746,-72.449383,77,41.72,,,,,,,,,
0.102596,-75.18393,77,41.76,,,,,,,,,
0.102333,-78.213413,77,41.8,,,,,,,,,
0.102159,-81.130185,77,41.84,,,,,,,,,
0.102007,-83.578316,77,41.88,,,,,,,,,
0.101746,-86.723068,77,41.92,,,,,,,,,
0.101605,-89.352448,77,41.96,,,,,,,,,
0.101343,-91.878152,77,42,,,,,,,,,
0.10119,-94.476489,77,42.04,,,,,,,,,
0.101001,-96.948592,77,42.08,,,,,,,,,
0.100753,-99.414873,77,42.12,,,,,,,,,
0.100558,-102.437569,77,42.16,,,,,,,,,
0.100395,-104.068753,77,42.2,,,,,,,,,
0.100142,-106.908325,77,42.24,,,,,,,,,
0.099984,-109.232975,77,42.28,,,,,,,,,
0.0998,-111.108175,77,42.32,,,,,,,,,
0.099571,-113.815915,77,42.36,,,,,,,,,
0.099362,-115.973383,77,42.4,,,,,,,,,
0.099149,-118.284979,77,42.44,,,,,,,,,
0.098961,-120.507338,77,42.48,,,,,,,,,
0.098815,-121.975079,77,42.52,,,,,,,,,
0.098555,-124.622721,77,42.56,,,,,,,,,
0.098356,-126.308063,77,42.6,,,,,,,,,
0.098201,-128.784557,76.82,42.64,,,,,,,,,
0.097958,-131.284662,76.82,42.68,,,,,,,,,
0.097795,-132.815864,76.82,42.72,,,,,,,,,
0.097603,-135.146857,76.82,42.76,,,,,,,,,
0.097349,-137.12294,76.82,42.8,,,,,,,,,
0.097147,-139.234523,76.82,42.84,,,,,,,,,
0.097013,-141.192131,76.82,42.88,,,,,,,,,
0.096782,-143.258894,76.82,42.92,,,,,,,,,
0.096552,-145.803559,76.82,42.96,,,,,,,,,
0.096351,-147.777748,76.82,43,,,,,,,,,
0.09619,-149.782672,76.82,43.04,,,,,,,,,
0.095987,-151.932045,76.82,43.08,,,,,,,,,
0.095747,-154.281276,76.82,43.12,,,,,,,,,
0.095587,-156.359827,76.82,43.16,,,,,,,,,
0.095385,-158.249301,76.82,43.2,,,,,,,,,
0.095156,-161.106199,76.82,43.24,,,,,,,,,
0.094993,-163.290875,76.82,43.28,,,,,,,,,
0.094791,-165.184218,76.82,43.32,,,,,,,,,
0.094565,-168.056443,76.82,43.36,,,,,,,,,
0.094369,-170.204182,76.82,43.4,,,,,,,,,
0.094197,-172.654556,76.82,43.44,,,,,,,,,
0.094019,-175.044512,76.82,43.48,,,,,,,,,
0.093754,-177.684426,76.82,43.52,,,,,,,,,
0.093607,-180.051161,76.82,43.56,,,,,,,,,
0.093373,-182.87298,76.82,43.6,,,,,,,,,
0.093201,-185.112062,76.82,43.64,,,,,,,,,
0.093015,-188.335789,76.82,43.68,,,,,,,,,
0.092772,-191.231317,76.82,43.72,,,,,,,,,
0.092609,-193.674791,76.82,43.76,,,,,,,,,
0.092374,-196.877345,76.82,43.8,,,,,,,,,
0.092161,-200.292765,76.82,43.84,,,,,,,,,
0.092009,-203.143272,76.82,43.88,,,,,,,,,
0.091764,-206.506144,76.82,43.92,,,,,,,,,
0.091623,-209.546226,76.82,43.96,,,,,,,,,
0.091399,-213.011827,76.82,44,,,,,,,,,
0.091163,-216.700827,76.82,44.04,,,,,,,,,
0.090992,-220.474259,76.82,44.08,,,,,,,,,
0.090791,-224.055962,76.82,44.12,,,,,,,,,
0.090606,-228.288572,76.82,44.16,,,,,,,,,
0.090433,-231.774221,76.82,44.2,,,,,,,,,
0.090167,-236.306283,76.82,44.24,,,,,,,,,
0.090005,-240.83496,76.82,44.28,,,,,,,,,
0.089787,-245.10298,76.82,44.32,,,,,,,,,
0.089619,-249.735285,76.82,44.36,,,,,,,,,
0.089409,-254.853917,76.82,44.4,,,,,,,,,
0.089189,-260.555997,76.82,44.44,,,,,,,,,
0.089034,-265.874098,76.82,44.48,,,,,,,,,
0.088823,-271.423079,76.82,44.52,,,,,,,,,
0.088625,-277.422716,76.82,44.56,,,,,,,,,
0.088406,-283.679506,76.82,44.6,,,,,,,,,
0.088266,-290.04125,76.82,44.64,,,,,,,,,
0.088002,-297.944421,76.82,44.68,,,,,,,,,
0.087837,-304.660911,76.82,44.72,,,,,,,,,
0.087657,-312.646549,76.82,44.76,,,,,,,,,
0.087415,-320.955782,76.82,44.8,,,,,,,,,
0.087273,-329.302295,76.82,44.84,,,,,,,,,
0.087038,-339.587493,76.82,44.88,,,,,,,,,
0.086874,-349.186799,76.82,44.92,,,,,,,,,
0.086673,-360.463446,76.82,44.96,,,,,,,,,
0.086442,-372.683375,76.82,45,,,,,,,,,
0.086317,-377.055686,76.82,45.04,,,,,,,,,
0.08622,-362.113685,76.82,45.08,,,,,,,,,
0.086197,-347.895898,76.82,45.12,,,,,,,,,
0.086118,-333.015297,76.82,45.16,,,,,,,,,
0.086234,-284.176936,76.82,45.2,,,,,,,,,
0.086392,-218.47453,76.82,45.24,,,,,,,,,
0.086598,-165.176289,76.82,45.28,,,,,,,,,
0.086852,-122.591771,76.82,45.32,,,,,,,,,
0.087054,-89.982655,76.82,45.36,,,,,,,,,
0.087272,-62.750135,76.82,45.4,,,,,,,,,
0.087486,-40.483836,76.82,45.44,,,,,,,,,
0.087664,-22.468701,76.82,45.48,,,,,,,,,
0.08791,-6.473062,76.82,45.52,,,,,,,,,
0.088071,7.52727,76.82,45.56,,,,,,,,,
0.088305,21.033503,76.82,45.6,,,,,,,,,
0.088517,31.069238,76.82,45.64,,,,,,,,,
0.088687,40.132315,76.82,45.68,,,,,,,,,
0.088897,49.540629,76.82,45.72,,,,,,,,,
0.089127,58.192409,76.82,45.76,,,,,,,,,
